Tue            5       9      85       1
Tue            5       9      84       1
Tue            5       9      88       1
Wed            5      10      92       2
Wed            5      10      95       2
Wed            5      10      90       2
Thu            5      11      90       3
Thu            5      11      87       3
Thu            5      11      91       3
Fri            5      12      90       4
Fri            5      12      91       4
Fri            5      12      92       4
Mon            5      15      94       5
Mon            5      15      94       5
Mon            5      15      84       5
Tue            5      16      96       6
Tue            5      16      90       6
Tue            5      16      90       6
Wed            5      17      92       7
Wed            5      17      91       7
Wed            5      17      92       7
Thu            5      18      92       8
Thu            5      18      91       8
Thu            5      18      92       8
Fri            5      19      94       9
Fri            5      19      88       9
Fri            5      19      92       9
Mon            5      22      96      10
Mon            5      22      81      10
Mon            5      22      86      10
Tue            5      23      84      11
Tue            5      23      85      11
Tue            5      23      90      11
Wed            5      24      88      12
Wed            5      24      85      12
Wed            5      24      81      12
Thu            5      25      84      13
Thu            5      25      86      13
Thu            5      25      83      13
Fri            5      26      90      14
Fri            5      26      90      14
Fri            5      26      82      14
Tue            5      30      84      15
Tue            5      30      84      15
Tue            5      30      81      15
Wed            5      31      83      16
Wed            5      31      81      16
Wed            5      31      90      16
Thu            6       1      82      17
Thu            6       1      85      17
Thu            6       1      80      17
Fri            6       2      79      18
Fri            6       2      80      18
Fri            6       2      85      18
Mon            6       5      84      19
Mon            6       5      87      19
Mon            6       5      85      19
Tue            6       6      86      20
Tue            6       6      82      20
Tue            6       6      85      20
Wed            6       7      90      21
Wed            6       7      86      21
Wed            6       7      84      21
Thu            6       8      86      22
Thu            6       8      86      22
Thu            6       8      85      22
Fri            6       9      91      23
Fri            6       9      85      23
Fri            6       9      85      23
Mon            6      12      85      24
Mon            6      12      84      24
Mon            6      12      87      24
Tue            6      13      85      25
Tue            6      13      83      25
Tue            6      13      83      25
Wed            6      14      85      26
Wed            6      14      85      26
Wed            6      14      83      26
Thu            6      15      84      27
Thu            6      15      88      27
Thu            6      15      88      27
Fri            6      16      89      28
Fri            6      16      82      28
Fri            6      16      86      28
Mon            6      19      86      29
Mon            6      19      88      29
Mon            6      19      83      29
Tue            6      20      88      30
Tue            6      20      92      30
Tue            6      20      85      30
Wed            6      21      84      31
Wed            6      21      89      31
Wed            6      21      85      31
Thu            6      22      87      32
Thu            6      22      84      32
Thu            6      22      85      32
Fri            6      23      83      33
Fri            6      23      87      33
Fri            6      23      79      33
Mon            6      26      84      34
Mon            6      26      85      34
Mon            6      26      80      34
Tue            6      27      83      35
Tue            6      27      82      35
Tue            6      27      85      35
Wed            6      28      88      36
Wed            6      28      88      36
Wed            6      28      89      36
Thu            6      29      86      37
Thu            6      29      88      37
Thu            6      29      87      37
Fri            6      30      79      38
Fri            6      30      84      38
Fri            6      30      84      38
Mon            7       3      85      39
Mon            7       3      87      39
Mon            7       3      84      39
Wed            7       5      84      40
Wed            7       5      82      40
Wed            7       5      87      40
Thu            7       6      84      41
Thu            7       6      83      41
Thu            7       6      89      41
Fri            7       7      82      42
Fri            7       7      87      42
Fri            7       7      85      42
Mon            7      10      86      43
Mon            7      10      85      43
Mon            7      10      82      43
Tue            7      11      86      44
Tue            7      11      85      44
Tue            7      11      87      44
